Time,Event_Type,Direction,Src_IP,Dest_IP,Payload_MB_or_Delay_MS
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.4485
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2495
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6726
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.728
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0394
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2768
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,5.677
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.1253
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.8958
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,4.0078
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.2609
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8874
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,6.3497
03:53:45,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:45,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:45,NETWORK_IO,IN_RECV,20.42.73.24,192.168.52.110,0.0625
03:53:45,NETWORK_IO,IN_RECV,20.42.73.24,192.168.52.110,0.0625
03:53:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3456
03:53:45,TCP_RETRANSMIT,DROP,192.168.52.110,185.125.188.54,1.0
03:53:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0665
03:53:46,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
03:53:46,NETWORK_IO,OUT_SEND,192.168.52.110,20.189.173.14,0.0156
03:53:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:47,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:47,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:47,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:47,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:47,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:47,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:47,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:47,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2292
03:53:47,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3528
03:53:47,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2219
03:53:47,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.428
03:53:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:48,TCP_RETRANSMIT,DROP,192.168.52.110,185.125.188.57,1.0
03:53:48,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.016
03:53:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:49,TCP_RETRANSMIT,DROP,192.168.52.110,185.125.188.57,1.0
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0152
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,39.5848
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0391
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,37.0223
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,36.0999
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0375
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,35.1917
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.4018
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,20.189.173.14,0.0114
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,34.2835
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,33.3753
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,32.4671
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,31.5589
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,30.6507
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,29.7425
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,28.8343
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,27.9261
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,27.0179
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,26.1097
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,25.2015
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,24.2933
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,23.385
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,22.4768
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,21.5686
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,20.6604
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,19.7522
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,18.844
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,17.9358
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,17.0276
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9488
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3487
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.4388
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,16.1194
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,15.2112
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,14.303
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,13.3948
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,12.4866
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,11.5784
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,10.6702
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,9.762
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,8.8538
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,7.9456
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,7.0374
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,6.1292
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,5.221
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,4.3128
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,3.4046
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,2.4964
03:53:49,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:49,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,1.5882
03:53:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,0.68
03:53:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9683
03:53:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:50,TCP_RETRANSMIT,DROP,192.168.52.110,185.125.188.57,1.0
03:53:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0979
03:53:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0143
03:53:50,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
03:53:50,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
03:53:50,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
03:53:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:51,TCP_RETRANSMIT,DROP,192.168.52.110,185.125.188.57,1.0
03:53:51,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0331
03:53:51,NETWORK_IO,OUT_SEND,192.168.52.110,20.189.173.14,0.0156
03:53:51,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:51,NETWORK_IO,IN_RECV,20.189.173.14,192.168.52.110,0.0166
03:53:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:52,TCP_RETRANSMIT,DROP,192.168.52.110,185.125.188.57,1.0
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,39.7167
03:53:52,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0209
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,39.5848
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9377
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,39.4812
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,39.2975
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.2348
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,38.2411
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,37.3711
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,36.1283
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2249
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:53,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:53,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0471
03:53:53,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,34.6991
03:53:53,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:53,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:53,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
03:53:53,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,31.7163
03:53:53,NETWORK_IO,OUT_SEND,192.168.52.110,20.189.173.14,0.0156
03:53:53,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,30.1006
03:53:53,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,28.4849
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2515
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6477
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.654
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.5298
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.2784
03:53:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0875
