Time,Event_Type,Duration_ms
03:53:40,MEM_TRANSFER,0.0661
03:53:40,MEM_TRANSFER,0.0632
03:53:40,MEM_TRANSFER,0.0593
03:53:40,MEM_TRANSFER,0.1115
03:53:40,MEM_TRANSFER,0.2997
03:53:40,MEM_TRANSFER,0.2832
03:53:40,MEM_TRANSFER,0.3043
03:53:40,MEM_TRANSFER,0.623
03:53:40,MEM_TRANSFER,1.2989
03:53:40,MEM_TRANSFER,0.0517
03:53:40,MEM_TRANSFER,1.34
03:53:40,MEM_TRANSFER,1.2964
03:53:47,MEM_TRANSFER,0.0635
03:53:47,MEM_TRANSFER,0.0667
03:53:47,MEM_TRANSFER,0.0628
03:53:47,MEM_TRANSFER,0.1251
03:53:47,MEM_TRANSFER,0.2997
03:53:47,MEM_TRANSFER,0.2901
03:53:47,MEM_TRANSFER,0.2936
03:53:47,MEM_TRANSFER,0.6271
03:53:47,MEM_TRANSFER,1.3129
03:53:47,MEM_TRANSFER,0.0596
03:53:47,MEM_TRANSFER,1.3032
03:53:47,MEM_TRANSFER,1.2904
03:53:47,MEM_TRANSFER,0.0613
03:53:47,MEM_TRANSFER,0.0645
03:53:47,MEM_TRANSFER,0.0611
03:53:47,MEM_TRANSFER,0.0573
03:53:47,MEM_TRANSFER,0.0671
03:53:47,MEM_TRANSFER,0.058
03:53:47,MEM_TRANSFER,0.0562
03:53:47,MEM_TRANSFER,0.1138
03:53:47,MEM_TRANSFER,0.1669
03:53:47,MEM_TRANSFER,0.2648
03:53:47,MEM_TRANSFER,0.1563
03:53:47,MEM_TRANSFER,0.279
03:53:47,MEM_TRANSFER,0.79
03:53:47,MEM_TRANSFER,0.0653
03:53:47,MEM_TRANSFER,0.0724
03:53:47,MEM_TRANSFER,0.4888
03:53:47,MEM_TRANSFER,0.0511
03:53:47,MEM_TRANSFER,0.4596
03:53:47,MEM_TRANSFER,0.7944
03:53:47,MEM_TRANSFER,0.0625
03:53:47,MEM_TRANSFER,1.541
03:53:47,MEM_TRANSFER,0.0816
03:53:47,MEM_TRANSFER,0.1962
03:53:47,MEM_TRANSFER,1.5236
03:53:47,MEM_TRANSFER,0.0768
03:53:47,MEM_TRANSFER,1.5108
03:53:47,MEM_TRANSFER,0.0592
03:53:49,MEM_TRANSFER,0.1163
03:53:49,MEM_TRANSFER,0.055
03:53:49,MEM_TRANSFER,0.1051
03:53:49,MEM_TRANSFER,0.0884
03:53:49,MEM_TRANSFER,0.0889
03:53:49,MEM_TRANSFER,0.0716
03:53:49,MEM_TRANSFER,0.14
03:53:49,MEM_TRANSFER,0.3395
03:53:49,MEM_TRANSFER,0.2919
03:53:49,MEM_TRANSFER,0.3092
03:53:49,MEM_TRANSFER,0.6488
03:53:49,MEM_TRANSFER,2.3203
03:53:49,MEM_TRANSFER,0.0726
03:53:49,MEM_TRANSFER,1.3503
03:53:49,MEM_TRANSFER,2.1605
03:53:49,MEM_TRANSFER,0.1077
03:53:49,COMPUTE_MATH,0.0921
03:53:49,COMPUTE_MATH,3.1686
03:53:49,COMPUTE_MATH,4.8803
03:53:49,COMPUTE_MATH,1.1812
03:53:49,COMPUTE_MATH,3.084
03:53:49,COMPUTE_MATH,0.3544
03:53:49,COMPUTE_MATH,0.0529
03:53:49,COMPUTE_MATH,0.0572
03:53:49,COMPUTE_MATH,0.0805
03:53:49,COMPUTE_MATH,0.1008
03:53:49,COMPUTE_MATH,12.6127
03:53:49,COMPUTE_MATH,4.7937
03:53:50,COMPUTE_MATH,1.358
03:53:50,COMPUTE_MATH,1.3209
03:53:50,COMPUTE_MATH,0.0724
03:53:50,COMPUTE_MATH,0.051
03:53:50,COMPUTE_MATH,2.2265
03:53:50,COMPUTE_MATH,1.7319
03:53:50,COMPUTE_MATH,2.3737
03:53:50,COMPUTE_MATH,0.7108
03:53:50,COMPUTE_MATH,0.0567
03:53:50,COMPUTE_MATH,1.7304
03:53:50,COMPUTE_MATH,0.1428
03:53:50,COMPUTE_MATH,0.277
03:53:50,COMPUTE_MATH,5.9945
03:53:50,COMPUTE_MATH,0.0536
03:53:50,COMPUTE_MATH,1.4691
03:53:50,COMPUTE_MATH,0.0992
03:53:50,COMPUTE_MATH,0.0654
03:53:50,COMPUTE_MATH,0.0509
03:53:50,COMPUTE_MATH,26.4995
03:53:50,COMPUTE_MATH,0.087
03:53:50,MEM_TRANSFER,0.092
03:53:50,COMPUTE_MATH,0.0776
03:53:50,COMPUTE_MATH,0.0799
03:53:50,COMPUTE_MATH,32.0659
03:53:50,MEM_TRANSFER,0.0606
03:53:50,MEM_TRANSFER,0.1237
03:53:50,MEM_TRANSFER,0.0607
03:53:50,MEM_TRANSFER,0.0605
03:53:50,MEM_TRANSFER,0.1486
03:53:50,MEM_TRANSFER,0.15
03:53:50,MEM_TRANSFER,0.2808
03:53:50,MEM_TRANSFER,0.6168
03:53:50,MEM_TRANSFER,0.6103
03:53:50,MEM_TRANSFER,0.5036
03:53:50,MEM_TRANSFER,0.9785
03:53:50,MEM_TRANSFER,1.7523
03:53:50,MEM_TRANSFER,0.1462
03:53:50,MEM_TRANSFER,2.064
03:53:50,MEM_TRANSFER,1.8811
03:53:50,MEM_TRANSFER,3.5682
03:53:50,MEM_TRANSFER,7.1457
03:53:50,MEM_TRANSFER,0.4382
03:53:50,MEM_TRANSFER,6.8283
03:53:50,MEM_TRANSFER,0.0562
03:53:50,MEM_TRANSFER,6.726
03:53:50,MEM_TRANSFER,0.0746
03:53:50,MEM_TRANSFER,0.0647
03:53:50,MEM_TRANSFER,0.0595
03:53:50,MEM_TRANSFER,0.0583
03:53:50,MEM_TRANSFER,0.06
03:53:50,MEM_TRANSFER,0.0749
03:53:50,MEM_TRANSFER,0.1329
03:53:50,MEM_TRANSFER,0.2642
03:53:50,MEM_TRANSFER,0.168
03:53:50,MEM_TRANSFER,0.1656
03:53:50,MEM_TRANSFER,0.4446
03:53:50,MEM_TRANSFER,0.5578
03:53:50,MEM_TRANSFER,0.0565
03:53:50,MEM_TRANSFER,0.4625
03:53:50,MEM_TRANSFER,0.5849
03:53:50,MEM_TRANSFER,0.7996
03:53:50,MEM_TRANSFER,0.0813
03:53:50,MEM_TRANSFER,1.5388
03:53:50,MEM_TRANSFER,0.083
03:53:50,MEM_TRANSFER,0.1527
03:53:50,MEM_TRANSFER,1.5253
03:53:50,MEM_TRANSFER,0.0672
03:53:50,MEM_TRANSFER,0.058
03:53:50,MEM_TRANSFER,2.6128
03:53:50,MEM_TRANSFER,0.0627
03:53:50,MEM_TRANSFER,0.0504
03:53:50,MEM_TRANSFER,0.0534
03:54:02,COMPUTE_MATH,4.5054
03:54:02,MEM_TRANSFER,0.0921
03:54:02,COMPUTE_MATH,3.4572
03:54:02,COMPUTE_MATH,1.9113
03:54:02,MEM_TRANSFER,0.0837
03:54:02,COMPUTE_MATH,0.1457
03:54:02,MEM_TRANSFER,0.0695
03:54:02,MEM_TRANSFER,0.0726
03:54:02,MEM_TRANSFER,0.1543
03:54:02,MEM_TRANSFER,0.225
03:54:02,MEM_TRANSFER,0.1031
03:54:02,MEM_TRANSFER,0.0895
03:54:02,MEM_TRANSFER,0.1226
03:54:02,MEM_TRANSFER,0.0823
03:54:02,MEM_TRANSFER,0.1629
03:54:02,MEM_TRANSFER,0.1418
03:54:02,MEM_TRANSFER,0.3737
03:54:02,MEM_TRANSFER,0.3705
03:54:02,MEM_TRANSFER,0.3268
03:54:02,MEM_TRANSFER,0.3094
03:54:02,MEM_TRANSFER,0.3093
03:54:02,MEM_TRANSFER,0.305
03:54:02,MEM_TRANSFER,0.6537
03:54:02,MEM_TRANSFER,0.647
03:54:02,MEM_TRANSFER,1.3455
03:54:02,MEM_TRANSFER,1.3438
03:54:02,MEM_TRANSFER,0.0667
03:54:02,MEM_TRANSFER,0.0644
03:54:02,MEM_TRANSFER,1.325
03:54:02,MEM_TRANSFER,1.3363
03:54:02,MEM_TRANSFER,1.3392
03:54:02,MEM_TRANSFER,1.3382
03:54:02,COMPUTE_MATH,2.6583
03:54:02,MEM_TRANSFER,0.1585
03:54:02,MEM_TRANSFER,0.0791
03:54:02,COMPUTE_MATH,0.0988
03:54:02,COMPUTE_MATH,1.8044
03:54:02,COMPUTE_MATH,0.8845
03:54:02,COMPUTE_MATH,3.5293
03:54:02,COMPUTE_MATH,0.348
03:54:02,COMPUTE_MATH,0.0503
03:54:02,COMPUTE_MATH,0.0625
03:54:02,COMPUTE_MATH,0.0786
03:54:02,COMPUTE_MATH,0.0921
03:54:02,COMPUTE_MATH,20.9022
03:54:02,COMPUTE_MATH,1.5757
03:54:02,COMPUTE_MATH,2.9615
03:54:02,COMPUTE_MATH,1.9977
03:54:02,MEM_TRANSFER,0.1035
03:54:02,COMPUTE_MATH,0.0626
03:54:02,COMPUTE_MATH,0.0881
03:54:02,MEM_TRANSFER,0.0851
03:54:02,MEM_TRANSFER,0.1416
03:54:02,MEM_TRANSFER,0.1312
03:54:03,MEM_TRANSFER,0.13
03:54:03,MEM_TRANSFER,0.1247
03:54:03,MEM_TRANSFER,0.1587
03:54:03,MEM_TRANSFER,0.2398
03:54:03,MEM_TRANSFER,0.1447
03:54:03,MEM_TRANSFER,0.2294
03:54:03,COMPUTE_MATH,0.0501
03:54:03,MEM_TRANSFER,0.1847
03:54:03,MEM_TRANSFER,0.0588
03:54:03,MEM_TRANSFER,0.2468
03:54:03,COMPUTE_MATH,0.0717
03:54:03,MEM_TRANSFER,0.0593
03:54:03,MEM_TRANSFER,0.246
03:54:03,COMPUTE_MATH,0.1031
03:54:03,MEM_TRANSFER,0.1485
03:54:03,MEM_TRANSFER,0.1385
03:54:03,MEM_TRANSFER,0.1002
03:54:03,COMPUTE_MATH,0.0554
03:54:03,MEM_TRANSFER,0.1112
03:54:04,MEM_TRANSFER,0.0829
03:54:04,MEM_TRANSFER,0.1151
03:54:04,COMPUTE_MATH,0.0606
03:54:04,MEM_TRANSFER,0.0963
03:54:04,MEM_TRANSFER,0.0825
03:54:04,MEM_TRANSFER,0.1051
03:54:04,MEM_TRANSFER,0.1066
03:54:04,COMPUTE_MATH,0.0538
03:54:04,MEM_TRANSFER,0.0954
03:54:04,MEM_TRANSFER,0.1141
03:54:04,MEM_TRANSFER,0.0969
03:54:04,COMPUTE_MATH,0.0537
03:54:04,COMPUTE_MATH,0.0584
03:54:04,MEM_TRANSFER,0.0891
03:54:04,COMPUTE_MATH,0.0657
03:54:04,MEM_TRANSFER,0.113
03:54:04,MEM_TRANSFER,0.1168
03:54:04,COMPUTE_MATH,0.0512
03:54:04,COMPUTE_MATH,0.0997
03:54:04,MEM_TRANSFER,0.1575
03:54:04,COMPUTE_MATH,0.0703
03:54:04,MEM_TRANSFER,0.0506
03:54:04,MEM_TRANSFER,0.1018
03:54:04,MEM_TRANSFER,0.1019
03:54:04,MEM_TRANSFER,0.0951
03:54:05,MEM_TRANSFER,0.1206
03:54:05,MEM_TRANSFER,0.1268
03:54:05,MEM_TRANSFER,0.1088
03:54:05,MEM_TRANSFER,0.1101
03:54:05,MEM_TRANSFER,0.0845
03:54:05,MEM_TRANSFER,0.085
03:54:05,MEM_TRANSFER,0.1128
03:54:05,MEM_TRANSFER,0.1191
03:54:05,MEM_TRANSFER,0.0737
03:54:05,COMPUTE_MATH,0.0564
03:54:05,MEM_TRANSFER,0.1157
03:54:05,COMPUTE_MATH,0.0716
03:54:05,MEM_TRANSFER,0.0954
03:54:05,MEM_TRANSFER,0.0551
03:54:05,COMPUTE_MATH,0.0735
03:54:05,MEM_TRANSFER,0.0992
03:54:05,COMPUTE_MATH,0.051
03:54:05,MEM_TRANSFER,0.1161
03:54:05,MEM_TRANSFER,0.1011
03:54:05,MEM_TRANSFER,0.061
03:54:05,MEM_TRANSFER,0.1074
03:54:06,MEM_TRANSFER,0.1197
03:54:06,MEM_TRANSFER,0.0769
03:54:06,MEM_TRANSFER,0.1331
03:54:06,MEM_TRANSFER,0.1794
03:54:06,MEM_TRANSFER,0.1345
03:54:06,MEM_TRANSFER,0.1637
03:54:06,MEM_TRANSFER,0.1322
03:54:06,COMPUTE_MATH,0.0589
03:54:06,MEM_TRANSFER,0.1859
03:54:06,MEM_TRANSFER,0.1235
03:54:06,MEM_TRANSFER,0.1427
03:54:06,MEM_TRANSFER,0.112
03:54:06,MEM_TRANSFER,0.0925
03:54:06,COMPUTE_MATH,0.0649
03:54:06,COMPUTE_MATH,0.0944
03:54:06,MEM_TRANSFER,0.1234
03:54:06,MEM_TRANSFER,0.1013
03:54:06,COMPUTE_MATH,0.0521
03:54:06,MEM_TRANSFER,0.1018
03:54:07,MEM_TRANSFER,0.0841
03:54:07,MEM_TRANSFER,0.1439
03:54:07,COMPUTE_MATH,0.0808
03:54:07,MEM_TRANSFER,0.2093
03:54:07,COMPUTE_MATH,0.1121
03:54:07,MEM_TRANSFER,0.0726
03:54:07,MEM_TRANSFER,0.2551
03:54:07,COMPUTE_MATH,0.0618
03:54:07,MEM_TRANSFER,0.0543
03:54:07,MEM_TRANSFER,0.1105
03:54:07,COMPUTE_MATH,0.0556
03:54:07,MEM_TRANSFER,0.1702
03:54:07,MEM_TRANSFER,0.1348
03:54:07,MEM_TRANSFER,0.136
03:54:07,MEM_TRANSFER,0.1321
03:54:07,MEM_TRANSFER,0.0585
03:54:07,MEM_TRANSFER,0.122
03:54:07,COMPUTE_MATH,0.0773
03:54:07,MEM_TRANSFER,0.1489
03:54:07,MEM_TRANSFER,0.1547
03:54:07,COMPUTE_MATH,0.0957
03:54:07,MEM_TRANSFER,0.1216
03:54:08,MEM_TRANSFER,0.1427
03:54:08,MEM_TRANSFER,0.1379
03:54:08,MEM_TRANSFER,0.1787
03:54:08,COMPUTE_MATH,0.052
03:54:08,MEM_TRANSFER,0.1397
03:54:08,MEM_TRANSFER,0.1044
03:54:08,MEM_TRANSFER,0.1033
03:54:08,COMPUTE_MATH,0.1465
03:54:08,MEM_TRANSFER,0.1056
03:54:08,MEM_TRANSFER,0.1454
03:54:08,MEM_TRANSFER,0.0676
03:54:08,MEM_TRANSFER,0.1607
03:54:08,MEM_TRANSFER,0.1257
03:54:08,MEM_TRANSFER,0.0945
03:54:08,COMPUTE_MATH,0.0691
03:54:08,MEM_TRANSFER,0.1166
03:54:08,COMPUTE_MATH,0.0624
03:54:08,MEM_TRANSFER,0.1129
03:54:08,MEM_TRANSFER,0.1156
03:54:09,MEM_TRANSFER,0.1452
03:54:09,COMPUTE_MATH,0.084
03:54:09,MEM_TRANSFER,0.1101
03:54:09,MEM_TRANSFER,0.1561
03:54:09,MEM_TRANSFER,0.1262
03:54:09,COMPUTE_MATH,0.0651
03:54:09,MEM_TRANSFER,0.0673
03:54:09,MEM_TRANSFER,0.1236
03:54:09,COMPUTE_MATH,0.0524
03:54:09,MEM_TRANSFER,0.1523
03:54:09,COMPUTE_MATH,0.0693
03:54:09,MEM_TRANSFER,0.0511
03:54:09,MEM_TRANSFER,0.1619
03:54:09,COMPUTE_MATH,0.0568
03:54:09,MEM_TRANSFER,0.1886
03:54:09,MEM_TRANSFER,0.1162
03:54:09,MEM_TRANSFER,0.1126
03:54:09,COMPUTE_MATH,0.0626
03:54:09,MEM_TRANSFER,0.0612
03:54:09,MEM_TRANSFER,0.059
03:54:09,MEM_TRANSFER,0.058
03:54:09,MEM_TRANSFER,0.0684
03:54:09,MEM_TRANSFER,0.059
03:54:09,MEM_TRANSFER,0.0901
03:54:09,MEM_TRANSFER,0.1859
03:54:09,MEM_TRANSFER,0.1671
03:54:09,MEM_TRANSFER,0.2525
03:54:09,MEM_TRANSFER,0.3747
03:54:09,MEM_TRANSFER,0.0671
03:54:09,MEM_TRANSFER,0.5658
03:54:09,MEM_TRANSFER,0.0555
03:54:09,MEM_TRANSFER,0.0556
03:54:09,MEM_TRANSFER,0.4677
03:54:09,MEM_TRANSFER,0.0804
03:54:09,MEM_TRANSFER,0.4895
03:54:09,MEM_TRANSFER,0.111
03:54:09,MEM_TRANSFER,0.8083
03:54:09,MEM_TRANSFER,0.067
03:54:09,MEM_TRANSFER,6.5056
03:54:09,MEM_TRANSFER,0.0603
03:54:09,MEM_TRANSFER,0.217
03:54:09,MEM_TRANSFER,2.0863
03:54:09,MEM_TRANSFER,0.0628
03:54:09,MEM_TRANSFER,1.5262
03:54:09,MEM_TRANSFER,0.0807
03:54:11,MEM_TRANSFER,0.0722
03:54:11,MEM_TRANSFER,0.0822
03:54:11,MEM_TRANSFER,0.0822
03:54:11,MEM_TRANSFER,0.0729
03:54:11,MEM_TRANSFER,0.0688
03:54:11,MEM_TRANSFER,0.101
03:54:11,MEM_TRANSFER,0.0608
03:54:11,MEM_TRANSFER,0.1656
03:54:11,MEM_TRANSFER,0.3521
03:54:11,MEM_TRANSFER,0.1701
03:54:11,MEM_TRANSFER,0.1778
03:54:11,MEM_TRANSFER,0.2858
03:54:11,MEM_TRANSFER,0.7682
03:54:11,MEM_TRANSFER,0.0603
03:54:11,MEM_TRANSFER,0.47
03:54:11,MEM_TRANSFER,0.068
03:54:11,MEM_TRANSFER,0.7223
03:54:11,MEM_TRANSFER,0.8191
03:54:11,MEM_TRANSFER,0.0679
03:54:11,MEM_TRANSFER,0.0572
03:54:11,MEM_TRANSFER,8.0544
03:54:11,MEM_TRANSFER,0.0745
03:54:11,MEM_TRANSFER,0.2084
03:54:11,MEM_TRANSFER,1.5302
03:54:11,MEM_TRANSFER,0.0723
03:54:11,MEM_TRANSFER,1.8102
03:54:11,MEM_TRANSFER,0.0659
03:54:14,MEM_TRANSFER,8.7253
03:54:14,MEM_TRANSFER,0.1099
03:54:14,MEM_TRANSFER,0.0653
03:54:14,MEM_TRANSFER,0.064
03:54:14,MEM_TRANSFER,0.0747
03:54:14,MEM_TRANSFER,0.2728
03:54:14,MEM_TRANSFER,0.3269
03:54:14,MEM_TRANSFER,0.2834
03:54:14,MEM_TRANSFER,0.7828
03:54:14,MEM_TRANSFER,1.0509
03:54:14,MEM_TRANSFER,1.3402
03:54:14,MEM_TRANSFER,0.0624
03:54:14,MEM_TRANSFER,2.4011
03:54:14,MEM_TRANSFER,1.6555
03:54:14,MEM_TRANSFER,0.1326
03:54:14,COMPUTE_MATH,0.0823
03:54:14,MEM_TRANSFER,0.0909
03:54:14,MEM_TRANSFER,0.1251
03:54:14,COMPUTE_MATH,0.0752
03:54:14,COMPUTE_MATH,0.0647
03:54:14,COMPUTE_MATH,0.4401
03:54:14,COMPUTE_MATH,0.0605
03:54:14,COMPUTE_MATH,0.0697
03:54:14,COMPUTE_MATH,0.0595
03:54:14,MEM_TRANSFER,0.0704
03:54:14,MEM_TRANSFER,0.0519
03:54:14,MEM_TRANSFER,0.0537
03:54:14,MEM_TRANSFER,0.138
03:54:14,MEM_TRANSFER,0.0645
03:54:14,MEM_TRANSFER,0.058
03:54:14,MEM_TRANSFER,0.0793
03:54:14,MEM_TRANSFER,0.0998
03:54:14,MEM_TRANSFER,0.1889
03:54:14,MEM_TRANSFER,0.1875
03:54:14,MEM_TRANSFER,0.1931
03:54:14,MEM_TRANSFER,0.3297
03:54:14,MEM_TRANSFER,0.5001
03:54:14,MEM_TRANSFER,0.0756
03:54:14,MEM_TRANSFER,1.6125
03:54:14,MEM_TRANSFER,0.5901
03:54:14,MEM_TRANSFER,1.0363
03:54:14,MEM_TRANSFER,2.8926
03:54:14,MEM_TRANSFER,0.0569
03:54:14,MEM_TRANSFER,0.1727
03:54:14,MEM_TRANSFER,1.5404
03:54:14,MEM_TRANSFER,2.4589
03:54:23,COMPUTE_MATH,0.0608
03:54:23,MEM_TRANSFER,0.0812
03:54:23,MEM_TRANSFER,0.0661
03:54:23,MEM_TRANSFER,0.0689
03:54:23,MEM_TRANSFER,0.0628
03:54:23,MEM_TRANSFER,0.0626
03:54:23,MEM_TRANSFER,0.1254
03:54:23,MEM_TRANSFER,0.0627
03:54:23,MEM_TRANSFER,0.0637
03:54:23,MEM_TRANSFER,0.1471
03:54:23,MEM_TRANSFER,0.237
03:54:23,MEM_TRANSFER,0.2972
03:54:23,MEM_TRANSFER,0.2994
03:54:23,MEM_TRANSFER,0.2994
03:54:23,MEM_TRANSFER,1.147
03:54:23,MEM_TRANSFER,0.2893
03:54:23,MEM_TRANSFER,0.2857
03:54:23,MEM_TRANSFER,0.7715
03:54:23,MEM_TRANSFER,0.634
03:54:23,MEM_TRANSFER,2.0375
03:54:23,MEM_TRANSFER,1.3322
03:54:23,MEM_TRANSFER,0.0616
03:54:23,MEM_TRANSFER,0.0578
03:54:23,MEM_TRANSFER,2.3818
03:54:23,MEM_TRANSFER,2.091
03:54:23,MEM_TRANSFER,0.0942
03:54:23,MEM_TRANSFER,2.0753
03:54:23,MEM_TRANSFER,1.3418
03:54:23,MEM_TRANSFER,0.14
03:54:23,MEM_TRANSFER,0.1454
03:54:24,MEM_TRANSFER,0.169
03:54:24,MEM_TRANSFER,0.1463
03:54:24,COMPUTE_MATH,0.0557
03:54:24,COMPUTE_MATH,0.0724
03:54:24,MEM_TRANSFER,0.0672
03:54:24,MEM_TRANSFER,0.1364
03:54:24,MEM_TRANSFER,0.1195
03:54:24,MEM_TRANSFER,0.1482
03:54:24,MEM_TRANSFER,0.1404
03:54:24,MEM_TRANSFER,0.1654
03:54:24,MEM_TRANSFER,0.1505
03:54:24,COMPUTE_MATH,0.0708
03:54:24,MEM_TRANSFER,0.1328
03:54:24,MEM_TRANSFER,0.2545
03:54:24,MEM_TRANSFER,0.1604
03:54:24,MEM_TRANSFER,0.163
03:54:24,MEM_TRANSFER,0.058
03:54:25,MEM_TRANSFER,0.1669
03:54:25,MEM_TRANSFER,0.1285
03:54:25,MEM_TRANSFER,0.1116
03:54:25,MEM_TRANSFER,0.1362
03:54:25,MEM_TRANSFER,0.1973
03:54:25,COMPUTE_MATH,0.069
03:54:25,COMPUTE_MATH,0.07
03:54:25,MEM_TRANSFER,0.1249
03:54:25,MEM_TRANSFER,0.1017
03:54:25,COMPUTE_MATH,0.0529
03:54:25,MEM_TRANSFER,0.143
03:54:25,MEM_TRANSFER,0.1012
03:54:25,MEM_TRANSFER,0.1268
03:54:25,MEM_TRANSFER,0.0599
03:54:25,COMPUTE_MATH,0.0537
03:54:25,MEM_TRANSFER,0.1221
03:54:25,MEM_TRANSFER,0.1069
03:54:25,MEM_TRANSFER,0.0564
03:54:25,COMPUTE_MATH,0.0534
03:54:25,MEM_TRANSFER,0.1315
03:54:25,MEM_TRANSFER,0.2698
03:54:25,MEM_TRANSFER,0.1376
03:54:26,MEM_TRANSFER,0.1362
03:54:26,MEM_TRANSFER,0.1388
03:54:26,MEM_TRANSFER,0.1661
03:54:26,MEM_TRANSFER,0.1535
03:54:26,MEM_TRANSFER,0.1156
03:54:26,MEM_TRANSFER,0.1785
03:54:26,MEM_TRANSFER,0.1318
03:54:26,MEM_TRANSFER,0.1291
03:54:26,MEM_TRANSFER,0.1567
03:54:26,MEM_TRANSFER,0.1493
03:54:26,COMPUTE_MATH,0.0525
03:54:26,MEM_TRANSFER,0.1121
03:54:26,MEM_TRANSFER,0.129
03:54:26,MEM_TRANSFER,0.1606
03:54:26,COMPUTE_MATH,0.0552
03:54:26,MEM_TRANSFER,0.1325
03:54:27,MEM_TRANSFER,0.1365
03:54:27,MEM_TRANSFER,0.1387
03:54:27,MEM_TRANSFER,0.1123
03:54:27,COMPUTE_MATH,0.0528
03:54:27,MEM_TRANSFER,0.1183
03:54:27,COMPUTE_MATH,0.054
03:54:27,MEM_TRANSFER,0.1033
03:54:27,COMPUTE_MATH,0.0578
03:54:27,MEM_TRANSFER,0.0851
03:54:27,MEM_TRANSFER,0.1724
03:54:27,MEM_TRANSFER,0.1445
03:54:27,MEM_TRANSFER,0.0811
03:54:27,MEM_TRANSFER,0.2339
03:54:27,MEM_TRANSFER,0.2075
03:54:27,COMPUTE_MATH,0.0668
03:54:27,COMPUTE_MATH,0.0616
03:54:27,COMPUTE_MATH,0.1228
03:54:27,MEM_TRANSFER,0.0546
03:54:27,MEM_TRANSFER,0.1993
03:54:27,COMPUTE_MATH,0.0514
03:54:27,MEM_TRANSFER,0.1691
03:54:27,COMPUTE_MATH,0.0767
03:54:27,MEM_TRANSFER,0.2172
03:54:27,MEM_TRANSFER,0.0841
03:54:28,MEM_TRANSFER,0.139
03:54:28,MEM_TRANSFER,0.054
03:54:28,MEM_TRANSFER,0.1344
03:54:28,MEM_TRANSFER,0.0536
03:54:28,MEM_TRANSFER,0.1421
03:54:28,MEM_TRANSFER,0.1354
03:54:28,MEM_TRANSFER,0.1124
03:54:28,COMPUTE_MATH,0.0555
03:54:28,MEM_TRANSFER,0.1111
03:54:28,COMPUTE_MATH,0.051
03:54:28,MEM_TRANSFER,0.1953
03:54:28,COMPUTE_MATH,0.051
03:54:28,MEM_TRANSFER,0.1499
03:54:28,MEM_TRANSFER,0.1328
03:54:28,MEM_TRANSFER,0.1074
03:54:28,MEM_TRANSFER,0.0504
03:54:28,MEM_TRANSFER,0.1095
03:54:28,MEM_TRANSFER,0.1479
03:54:28,COMPUTE_MATH,0.0505
03:54:28,MEM_TRANSFER,0.1141
03:54:28,COMPUTE_MATH,0.0517
03:54:28,MEM_TRANSFER,0.1357
03:54:29,MEM_TRANSFER,0.1071
03:54:29,MEM_TRANSFER,0.1284
03:54:29,COMPUTE_MATH,0.0999
03:54:29,MEM_TRANSFER,0.1215
03:54:29,MEM_TRANSFER,0.173
03:54:29,COMPUTE_MATH,0.0626
03:54:29,MEM_TRANSFER,0.1116
03:54:29,MEM_TRANSFER,0.1196
03:54:29,MEM_TRANSFER,0.0893
03:54:29,MEM_TRANSFER,0.073
03:54:29,COMPUTE_MATH,0.0672
03:54:29,COMPUTE_MATH,0.0548
03:54:29,MEM_TRANSFER,0.0991
03:54:29,MEM_TRANSFER,0.1071
03:54:29,MEM_TRANSFER,0.11
03:54:29,MEM_TRANSFER,0.0687
03:54:29,COMPUTE_MATH,0.0661
03:54:29,MEM_TRANSFER,0.1122
03:54:29,MEM_TRANSFER,0.101
03:54:29,MEM_TRANSFER,0.058
03:54:29,COMPUTE_MATH,0.0587
03:54:29,MEM_TRANSFER,0.0904
03:54:29,MEM_TRANSFER,0.0527
03:54:29,COMPUTE_MATH,0.0649
03:54:29,MEM_TRANSFER,0.1307
03:54:29,MEM_TRANSFER,0.1334
03:54:30,MEM_TRANSFER,0.1386
03:54:30,MEM_TRANSFER,0.1382
03:54:30,MEM_TRANSFER,0.0554
03:54:30,MEM_TRANSFER,0.12
03:54:30,MEM_TRANSFER,0.4341
03:54:30,COMPUTE_MATH,0.0593
03:54:30,MEM_TRANSFER,0.1339
03:54:30,MEM_TRANSFER,0.0715
03:54:30,MEM_TRANSFER,0.1498
03:54:30,COMPUTE_MATH,0.0719
03:54:30,MEM_TRANSFER,0.1378
03:54:30,MEM_TRANSFER,0.1636
03:54:30,COMPUTE_MATH,0.0515
03:54:30,MEM_TRANSFER,0.2831
03:54:30,COMPUTE_MATH,0.0613
03:54:30,MEM_TRANSFER,0.1114
03:54:30,MEM_TRANSFER,0.1524
03:54:30,MEM_TRANSFER,0.1167
03:54:30,MEM_TRANSFER,0.1342
03:54:30,MEM_TRANSFER,0.1536
03:54:30,COMPUTE_MATH,0.0614
03:54:30,COMPUTE_MATH,0.1828
03:54:31,MEM_TRANSFER,0.297
03:54:31,COMPUTE_MATH,0.0657
03:54:31,MEM_TRANSFER,0.0566
