Time,Event_Type,Direction,Src_IP,Dest_IP,Payload_MB_or_Delay_MS
04:28:43,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,3.4051
04:28:43,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,2.4969
04:28:43,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,1.5887
04:28:43,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,0.6805
04:28:44,NETWORK_IO,IN_RECV,150.171.109.129,192.168.52.110,0.0166
04:28:44,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:44,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0095
04:28:45,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:45,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.110,39.717
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:45,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:46,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:46,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:46,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8741
04:28:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.1712
04:28:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9359
04:28:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.075
04:28:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2953
04:28:46,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2951
04:28:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:47,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
04:28:47,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
04:28:47,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
04:28:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:48,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,39.5853
04:28:48,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:48,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,39.4817
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,39.3906
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,38.7873
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,38.2888
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,37.4188
04:28:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,36.2381
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,34.436
04:28:48,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,32.6339
04:28:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,31.2047
04:28:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,29.6511
04:28:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,28.0976
04:28:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,26.2955
04:28:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,24.5555
04:28:49,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,23.0641
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,21.5106
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,19.9571
04:28:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.9762
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,18.2171
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,16.7879
04:28:50,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:50,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,15.2343
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,13.8672
04:28:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,12.5001
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,11.133
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,9.5173
04:28:50,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,8.0259
04:28:51,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.0075
04:28:51,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,6.4724
04:28:51,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,3.676
04:28:51,NETWORK_IO,OUT_SEND,192.168.52.110,192.168.52.99,1.6875
04:28:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:52,NETWORK_IO,IN_RECV,192.168.52.110,192.168.52.110,0.25
04:28:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
04:28:53,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
04:28:53,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
04:28:53,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
04:28:53,NETWORK_IO,IN_RECV,192.168.52.99,192.168.52.110,0.25
